X,Y,AREANAME,CLASS,ST
-109.291120423901,33.0235745686336,Clifton,town,AZ
-112.983272295617,36.9808253321753,Colorado City,town,AZ
-111.528279970685,32.9824999698238,Coolidge,city,AZ
-111.908543285166,34.721867937078,Cornville,CDP,AZ
-112.025117888762,34.7345411539848,Cottonwood,city,AZ
-111.995087818442,34.7111674781048,Cottonwood-Verde Village,CDP,AZ
-109.884456457326,36.8215286077982,Dennehotso,CDP,AZ
-114.372481176229,34.5539807407524,Desert Hills,CDP,AZ
-112.252518678411,34.5325792460241,Dewey-Humboldt,CDP,AZ
-114.267316188032,35.604473221314,Dolan Springs,CDP,AZ
-109.528816132361,31.3427897855648,Douglas,city,AZ
-110.734438637111,32.9143332397447,Dudleyville,CDP,AZ
-109.092398594796,32.7363248418012,Duncan,town,AZ
-109.292753649867,34.1049750965624,Eagar,town,AZ
-109.932096924192,33.8064976789273,East Fork,CDP,AZ
-114.494709152801,33.6229532866614,Ehrenberg,CDP,AZ
-112.324732857893,33.5912491111215,El Mirage,town,AZ
-111.60718666174,32.7451048563748,Eloy,city,AZ
-111.620483921094,35.1890172621129,Flagstaff,city,AZ
-111.374584191198,33.0376278663673,Florence,town,AZ
-111.009813128567,32.2938868905186,Flowing Wells,CDP,AZ
-109.067238246385,35.7436908493797,Fort Defiance,CDP,AZ
-114.411808952912,32.6577137206709,Fortuna Foothills,CDP,AZ
-111.74180819737,33.6053936800636,Fountain Hills,town,AZ
-112.519604266621,36.9647482337667,Fredonia,town,AZ
-109.552690640692,35.707564292602,Ganado,CDP,AZ
-112.685517242938,32.9515775452945,Gila Bend,town,AZ
-111.764881615759,33.3320813939598,Gilbert,town,AZ
-112.20230003476,33.5841680980915,Glendale,city,AZ
-110.754969114945,33.3828690569888,Globe,city,AZ
-114.222878639164,35.2232369135109,Golden Valley,CDP,AZ
-112.412079369907,33.3469972792535,Goodyear,city,AZ
-112.154182266697,36.046423925633,Grand Canyon Village,CDP,AZ
-109.86076133669,35.5280363787307,Greasewood,CDP,AZ
-111.010415777613,31.848624502342,Green Valley,CDP,AZ
-111.962368329622,33.3658136319125,Guadalupe,town,AZ
-110.781618275511,32.9999497964679,Hayden,town,AZ
-110.569515623576,34.4140437604571,Heber-Overgaard,CDP,AZ
-110.155901787445,34.9128667917705,Holbrook,city,AZ
-110.658286301685,35.9237895128131,Hotevilla,CDP,AZ
-110.341480473009,31.6321613534066,Huachuca City,town,AZ
-112.106838719997,34.746726738373,Jerome,town,AZ
-111.692648775173,35.0970166852179,Kachina Village,CDP,AZ
-111.111017521064,36.5890317959011,Kaibito,CDP,AZ
-110.253253764645,36.7179591206042,Kayenta,CDP,AZ
-110.209575375063,35.815916834025,Keams Canyon,CDP,AZ
-110.906646444655,33.0562751674197,Kearny,town,AZ
-114.032753779227,35.2070178219961,Kingman,city,AZ
-112.178812519049,33.3062500988522,Komatke,CDP,AZ
-110.623441310146,35.8742434373687,Kykotsmovi Village,CDP,AZ
-114.315060003147,34.5028779361955,Lake Havasu City,city,AZ
-111.796222548905,34.6393455979823,Lake Montezuma,CDP,AZ
-111.001271056867,35.2953974134891,Leupp,CDP,AZ
-112.359531404508,33.5025667857672,Litchfield Park,city,AZ
-109.257534597213,36.4000726136252,Lukachukai,CDP,AZ
-112.371388506251,33.5331690546307,Luke AFB,CDP,AZ
-109.851206390918,34.0958299851688,McNary,CDP,AZ
-110.644151856876,32.7215740580423,Mammoth,town,AZ
-109.619127568605,36.3502724564303,Many Farms,CDP,AZ
-111.173413043263,32.414504151189,Marana,town,AZ
-111.741030335818,33.4177830803825,Mesa,city,AZ
-110.872722704971,33.3943820490614,Miami,town,AZ
-111.222872685344,36.1109051578456,Moenkopi,CDP,AZ
-114.588846683214,34.9331908682176,Mohave Valley,CDP,AZ
-109.330172930848,33.0531099325935,Morenci,CDP,AZ
-114.030548787437,35.2601378967389,New Kingman-Butler,CDP,AZ
-110.933281211176,31.3638177325921,Nogales,city,AZ
-110.784851506528,32.6188367727656,Oracle,CDP,AZ
-110.965313412294,32.4250453303066,Oro Valley,town,AZ
-111.458535178002,36.9042419386177,Page,city,AZ
-111.955323275403,33.5393097345551,Paradise Valley,town,AZ
-114.231824509257,34.0218416709015,Parker,town,AZ
-114.14283227519,34.2577641451604,Parker Strip,CDP,AZ
-110.749590608512,31.5433733016226,Patagonia,town,AZ
-111.327693287923,34.2426388122471,Payson,town,AZ
-113.430587996798,35.5274132218291,Peach Springs,CDP,AZ
-112.24517739438,33.6885185061688,Peoria,city,AZ
-110.454962507986,33.3027228253688,Peridot,CDP,AZ
-112.072104045443,33.5425918580166,Phoenix,city,AZ
-111.246335976993,32.3458375795954,Picture Rocks,CDP,AZ
-109.833956140347,32.8882075451313,Pima,town,AZ
-109.967033364675,34.1481667088473,Pinetop-Lakeside,town,AZ
-110.22194690905,36.1007089201007,Pinon,CDP,AZ
-109.567555014986,31.3617550977192,Pirtleville,CDP,AZ
-112.321017106599,32.037855936895,Pisinemo,CDP,AZ
-110.366280051755,35.8356429882977,Polacca,CDP,AZ
-114.416021408818,33.9591400087491,Poston,CDP,AZ
-112.449800371978,34.5760310834498,Prescott,city,AZ
-112.322138175494,34.608258305425,Prescott Valley,town,AZ
-114.215774445548,33.6670170106755,Quartzsite,town,AZ
-111.643924308283,33.2414828760676,Queen Creek,town,AZ
-110.976216618155,31.4798725652697,Rio Rico East,CDP,AZ
-109.868199546431,36.4095476693748,Rough Rock,CDP,AZ
-111.746769480687,33.0822027217883,Sacaton,CDP,AZ
-109.698782317548,32.8312227553451,Safford,city,AZ
-110.230021107115,31.9001761745475,St. David,CDP,AZ
-109.377413937072,34.5099650067877,St. Johns,city,AZ
-109.094269314874,35.6617056333997,St. Michaels,CDP,AZ
-110.465706459227,33.34869217393,San Carlos,CDP,AZ
-114.778651537722,32.492508001202,San Luis,city,AZ
-110.636853702854,32.6140698267176,San Manuel,CDP,AZ
-111.802237125716,33.1455294375802,Santan,CDP,AZ
-112.046092337561,32.3349133593772,Santa Rosa,CDP,AZ
-109.154172763061,35.8916974494443,Sawmill,CDP,AZ
-111.871177550844,33.6860334256434,Scottsdale,city,AZ
-110.504281708348,35.8176130016412,Second Mesa,CDP,AZ
-111.795833923445,34.8592927147598,Sedona,city,AZ
-111.877121429877,31.9185349322215,Sells,CDP,AZ
-110.534689279349,35.8181038273994,Shongopovi,CDP,AZ
-110.654878404637,36.5880156726559,Shonto,CDP,AZ
-110.04496403511,34.2373729025405,Show Low,city,AZ
-110.323096569786,31.5652075573915,Sierra Vista,city,AZ
-110.218063100266,31.4606903040529,Sierra Vista Southeast,CDP,AZ
-110.084868521494,34.5220132370375,Snowflake,town,AZ
-114.710245165598,32.5971344503277,Somerton,city,AZ
-110.968896255087,32.1960766827091,South Tucson,city,AZ
-109.297145483064,34.1561210120077,Springerville,town,AZ
-112.282528625147,33.6163058333677,Sun City,CDP,AZ
-112.354840620485,33.6654533354795,Sun West,city,AZ
-111.870786288287,33.2169101179736,Sun Lakes,CDP,AZ
-112.693957942867,36.2241393767284,Supai,CDP,AZ
-111.110159427713,33.2859102219113,Superior,town,AZ
-112.469173441323,33.6641486798377,Surprise,town,AZ
-109.715566970987,32.7325326074511,Swift Trail Junction,CDP,AZ
-110.112221195192,34.4499636331143,Taylor,town,AZ
-109.082757352464,36.9291025454261,Teec Nos Pos,CDP,AZ
-111.931337689346,33.3883963381884,Tempe,city,AZ
-109.759672785546,32.8384208803671,Thatcher,town,AZ
-111.279068739005,32.067593670317,Three Points,CDP,AZ
-112.255533786054,33.4488425585049,Tolleson,city,AZ
-110.062847942261,31.7173953492893,Tombstone,city,AZ
-109.21536166385,36.303714602305,Tsaile,CDP,AZ
-111.243160669853,36.124973925697,Tuba City,CDP,AZ
-110.892361420159,32.1958928003145,Tucson,city,AZ
-111.084709455091,32.1896268535877,Tucson Estates,CDP,AZ
-111.10756503082,32.1352168540902,Valencia West,CDP,AZ
-114.140097807174,32.6729358231197,Wellton,town,AZ
-110.341379248678,31.7017951521121,Whetstone,CDP,AZ
-109.962274287397,33.8389689793709,Whiteriver,CDP,AZ
-112.755142735553,33.966644915028,Wickenburg,town,AZ
-109.835786458435,32.2507441147124,Willcox,city,AZ
-112.173562467975,35.2646465587612,Williams,city,AZ
-114.606600137664,34.9120381091548,Willow Valley,CDP,AZ
-109.065018697237,35.6709125910947,Window Rock,CDP,AZ
-110.770237920071,32.9890688650423,Winkelman,town,AZ
-110.707624789684,35.0277994215064,Winslow,city,AZ
-112.303762931776,33.5871893308264,Youngtown,town,AZ
-114.620942592126,32.6774985729835,Yuma,city,AZ
-92.8986317177505,35.0400446652074,Adona,town,AR
-92.4429303776666,34.6303649390597,Alexander,town,AR
-91.0831517401923,35.8944938505208,Alicia,town,AR
-91.7849768450559,34.5395489678141,Allport,town,AR
-94.223060506373,35.4900302618293,Alma,city,AR
-91.410678795385,34.4058472839375,Almyra,town,AR
-93.2935277991301,36.2930397661592,Alpena,town,AR
-91.8463622401123,34.3190439358089,Altheimer,city,AR
-93.7626560100843,35.4429584919431,Altus,city,AR
-91.1106963641761,35.5625215163257,Amagon,town,AR
-93.4640931281486,34.266246932342,Amity,city,AR
-93.4212376909305,34.0341201514704,Antoine,town,AR
-93.0708041203232,34.123855012069,Arkadelphia,city,AR
-91.2057717152925,33.6089350729436,Arkansas City,city,AR
-94.1261921151714,33.6744870243174,Ashdown,city,AR
-91.6066637286935,36.2258326252302,Ash Flat,city,AR
-92.9457304787511,35.242638109974,Atkins,city,AR
-90.8979623726397,34.7198778781068,Aubrey,town,AR
-91.3606144626028,35.2855516688913,Augusta,city,AR
-91.9819210378209,34.9981273093613,Austin,town,AR
-94.073239555353,36.3999718426585,Avoca,town,AR
-91.5726587618744,35.3082614306045,Bald Knob,city,AR
-92.2683834454777,33.5760394786893,Banks,town,AR
-94.3002796385847,35.3252443994331,Barling,city,AR
-90.130981594238,35.5361625647571,Bassett,town,AR
-91.6224173490745,35.7683167961488,Batesville,city,AR
-92.526200276549,34.5569692676747,Bauxite,town,AR
-90.5592982363145,35.7401039130999,Bay,city,AR
-92.6164193407401,33.7276230872517,Bearden,city,AR
-93.7729375887523,36.4761945247135,Beaver,town,AR
-91.8940316756461,35.0723386705539,Beebe,city,AR
-91.1090397549738,35.4286513130739,Beedeville,town,AR
-94.2945963671402,36.468211396671,Bella Vista,CDP,AR
-93.0465376540409,36.2005060644193,Bellefonte,town,AR
-93.4454917382545,35.0907559616197,Belleville,city,AR
-94.1151828152819,33.834548421416,Ben Lomond,town,AR
-92.5774110203669,34.5693358213118,Benton,city,AR
-94.2050549351102,36.3689259869754,Bentonville,city,AR
-93.0112353831682,36.3130098375429,Bergman,town,AR
-93.5655778566674,36.37107066284,Berryville,city,AR
-94.1276599928934,36.2228439183146,Bethel Heights,town,AR
-92.6312035354364,34.9990615657672,Bigelow,town,AR
-92.4051550412173,36.005838971555,Big Flat,town,AR
-90.8060455537962,36.3320662709435,Biggers,town,AR
-90.2605975955812,35.4591015911553,Birdsong,town,AR
-90.3672108585327,35.8355453845222,Black Oak,town,AR
-91.1087544555225,36.1064518768336,Black Rock,city,AR
-93.7137329399142,34.461611697924,Black Springs,town,AR
-93.5774267900407,33.8712427536907,Blevins,city,AR
-93.3971055826708,36.4960385140309,Blue Eye,town,AR
-93.715506778053,35.1318050657307,Blue Mountain,town,AR
-93.1332285985157,33.717343324584,Bluff City,town,AR
-89.9248617337742,35.9343849425028,Blytheville,city,AR
-93.4012862421521,33.5567405123896,Bodcaw,town,AR
-94.4276612306781,35.2342217811619,Bonanza,town,AR
-90.796788154753,35.910612052288,Bono,town,AR
-93.9186629646576,35.1394899673179,Booneville,city,AR
-91.4567735750703,35.423149451421,Bradford,city,AR
-93.6570371903419,33.1000474525381,Bradley,city,AR
-93.9564598103267,35.3061461341967,Branch,city,AR
-91.1891622299446,34.8844241800291,Brinkley,city,AR
-90.5809449521828,35.9014829455168,Brookland,town,AR
-92.4921991595238,34.612464021289,Bryant,city,AR
-93.4355539327877,33.3572918778079,Buckner,city,AR
-92.5885769708225,36.3761062553087,Bull Shoals,city,AR
-89.9460210571011,35.8149364470256,Burdette,town,AR
-92.0221347426414,34.9682636951069,Cabot,city,AR
-93.0702141315913,34.1879602345816,Caddo Valley,town,AR
-90.8151912069781,35.0794177736663,Caldwell,town,AR
-93.2332757848142,33.6280410363097,Cale,town,AR
-92.1313013595386,36.1283677136516,Calico Rock,city,AR
-92.5385489602811,33.3289617946964,Calion,city,AR
-92.8458198601247,33.5668034819605,Camden,city,AR
-92.3469327936578,34.7799414209494,Cammack Village,city,AR
-91.2545080733584,35.6695593695538,Campbell Station,town,AR
-90.3320874209387,35.7581112741304,Caraway,town,AR
-91.7466486668834,34.7861772944769,Carlisle,city,AR
-92.555706126753,34.072351455495,Carthage,city,AR
-93.0444948496159,35.0259218205918,Casa,town,AR
-90.9323191174288,35.7998976307712,Cash,town,AR
-93.8686982726525,35.3018283239313,Caulksville,town,AR
-91.5479675817873,35.9467529173638,Cave City,city,AR
-94.2289249846131,36.2627715826628,Cave Springs,city,AR
-94.2851744682363,36.3603888039986,Centerton,city,AR
-94.2369077382439,35.3274538213096,Central City,town,AR
-94.0486395646011,35.2946019998392,Charleston,city,AR
-91.5696231382824,36.3016883160335,Cherokee Village-Hidden Valley,CDP,AR
-90.7538995933537,35.4030602789634,Cherry Valley,city,AR
-94.1776798284194,35.67813023757,Chester,town,AR
-93.0188809239005,33.7000193490216,Chidester,city,AR
-91.305942824286,34.6955541118633,Clarendon,city,AR
-93.4725795112505,35.4576577470644,Clarksville,city,AR
-92.4525170169222,35.5811526710876,Clinton,city,AR
-93.6677456899976,35.4371081069107,Coal Hill,city,AR
-90.9401079865731,36.1257780602,College City,town,AR
-90.8124053942897,35.1326249349678,Colt,city,AR
-91.8488732920693,35.6635064999764,Concord,town,AR
-92.45325506396,35.0888941945979,Conway,city,AR
-93.4207300483447,35.0683332391759,Corinth,town,AR
-90.5859626918637,36.410878982982,Corning,city,AR
-92.5203911429125,36.2825603890846,Cotter,city,AR
-91.2515982420118,35.0070299840978,Cotton Plant,city,AR
-94.4094428736116,34.435123816715,Cove,town,AR
-91.8697355083347,34.541881615466,Coy,town,AR
-90.3263183845304,35.2257418859069,Crawfordsville,town,AR
-91.9661456728431,33.1274753309605,Crossett,city,AR
-91.7787556069633,35.8636805101981,Cushman,town,AR
-93.7420832812642,34.2331939013945,Daisy,town,AR
-92.4059669624147,35.3647199034585,Damascus,town,AR
-93.3904670521678,35.0521713648143,Danville,city,AR
-93.1657845438191,35.2265081777909,Dardanelle,city,AR
-90.7281972150746,36.393228497782,Datto,town,AR
-94.4586990358801,36.337656851964,Decatur,city,AR
-90.7261284501297,36.2313858363623,Delaplaine,town,AR
-93.5059521431183,34.0295521161816,Delight,city,AR
-90.033527130967,35.8552591566698,Dell,town,AR
-93.7554139483135,35.4246877886895,Denning,city,AR
-94.3420127874854,34.0428537603224,De Queen,city,AR
-91.4378455769749,33.5267141218951,Dermott,city,AR
-91.5052978778239,34.9757668583015,Des Arc,city,AR
-91.4609177008108,34.7858219366241,De Valls Bluff,town,AR
-91.3382518304452,34.2896326553099,De Witt,city,AR
-92.9152688974612,36.4558667975736,Diamond City,city,AR
-91.2600190837561,35.6480277861524,Diaz,city,AR
-94.0189618315908,34.1206907966823,Dierks,city,AR
-93.1125929968411,35.4022482773044,Dover,city,AR
-91.4860420793495,33.8832643904834,Dumas,city,AR
-94.1385418267354,35.4945327287325,Dyer,town,AR
-90.2132264379154,35.5894393661575,Dyess,town,AR
-90.4650806853952,35.2733811811855,Earle,city,AR
-92.7425701808863,33.6086198530805,East Camden,town,AR
-90.3098735164213,35.1036389476133,Edmondson,town,AR
-90.953002681625,35.8667232577937,Egypt,town,AR
-90.8541977258578,34.3083797712568,Elaine,city,AR
-92.6629191665082,33.2191575076597,El Dorado,city,AR
-94.0284928173141,36.0198781520535,Elkins,city,AR
-94.2157016570061,36.2018071863207,Elm Springs,town,AR
-93.1962583471256,33.0974996626567,Emerson,town,AR
-93.4663511614069,33.7221662182484,Emmet,city,AR
-91.9680705905952,34.5450051974654,England,city,AR
-92.2012111311009,35.2003191196491,Enola,town,AR
-91.2632293861979,33.1198873997522,Eudora,city,AR
-93.7375712910711,36.3992833787044,Eureka Springs,city,AR
-91.6214118398051,36.0705073337715,Evening Shade,town,AR
-92.9085627362387,36.1554476270541,Everton,town,AR
-92.2699774800974,35.6051483978361,Fairfield Bay,CDP,AR
-91.1771790594959,34.9551401143589,Fargo,town,AR
-94.2421809660714,36.0424233956722,Farmington,city,AR
-94.1558880473063,36.0718793339947,Fayetteville,city,AR
-92.1527586992993,33.0580014887307,Felsenthal,town,AR
-92.2300708371441,35.9604743753205,Fifty-Six,city,AR
-90.972297078726,35.491555015206,Fisher,town,AR
-92.5922226926595,36.2770869384632,Flippin,city,AR
-92.4139655262346,33.8177909503034,Fordyce,city,AR
-94.3977526828763,33.7174506782585,Foreman,city,AR
-90.7854518571359,35.0144826488372,Forrest City,city,AR
-94.3849508871684,35.3679412080798,Fort Smith,city,AR
-93.8866292691989,33.2609081547774,Fouke,town,AR
-91.8509905895724,33.3570489052324,Fountain Hill,town,AR
-92.6189741897887,34.9931926299671,Fourche,town,AR
-91.7724798747387,36.1714662020723,Franklin,town,AR
-91.4092057834466,34.8186718086385,Fredonia (Biscoe),town,AR
-93.0031821195382,34.2238455551822,Friendship,town,AR
-93.8144700929957,33.6119845551649,Fulton,city,AR
-93.9699831782924,36.4537909353485,Garfield,town,AR
-93.712991053599,33.3599401335288,Garland,town,AR
-91.780268466285,35.1395662719561,Garner,town,AR
-92.4948435760906,36.2826192416763,Gassville,city,AR
-93.9365344527999,36.4856372937162,Gateway,town,AR
-94.4830617522303,36.2668883456273,Gentry,city,AR
-91.4533630912989,35.1263494421644,Georgetown,town,AR
-92.2272053032757,34.8954573863252,Gibson,CDP,AR
-92.7183791992563,35.9902615972804,Gilbert,town,AR
-91.3791055758952,34.1192264921777,Gillett,city,AR
-94.3137136369082,34.1679802490244,Gillham,town,AR
-90.2775281239373,35.4112296947237,Gilmore,town,AR
-93.5498812696741,34.3312264498617,Glenwood,town,AR
-94.0022290825391,36.109025438978,Goshen,town,AR
-89.9724583970722,35.961128967522,Gosnell,city,AR
-91.5628310719001,33.9855119589638,Gould,city,AR
-91.6984468243128,34.0788157194587,Grady,city,AR
-94.3205279323953,34.2401631338713,Grannis,town,AR
-92.1878720392475,34.8714736505647,Gravel Ridge,CDP,AR
-94.4543601574014,36.4220782575504,Gravette,city,AR
-92.3836978922966,35.2298844060126,Greenbrier,city,AR
-93.4292454574951,36.3361953078093,Green Forest,city,AR
-94.183797105266,36.0002675136688,Greenland,town,AR
-90.2223013446277,36.3411537092073,Greenway,town,AR
-94.2353431307519,35.2117602934237,Greenwood,city,AR
-92.1693151613933,35.5678505792497,Greers Ferry,city,AR
-91.6457107708101,35.1248662775897,Griffithville,town,AR
-91.0748378439818,35.6527846713687,Grubbs,town,AR
-91.9402075028215,35.9292007979528,Guion,town,AR
-93.0960523988715,34.0645689210244,Gum Springs,town,AR
-93.1483110721182,33.9165382937955,Gurdon,city,AR
-92.3349351051414,35.3245849960839,Guy,town,AR
-94.4105331596801,35.1876284521666,Hackett,city,AR
-91.7971734707513,33.2259261970519,Hamburg,city,AR
-92.4655218177992,33.5368312227436,Hampton,city,AR
-91.4805557373658,36.3215579916981,Hardy,city,AR
-92.4018019307904,33.5101152539415,Harrell,city,AR
-90.7212419872533,35.5603785744312,Harrisburg,city,AR
-93.1196368559581,36.2419540859168,Harrison,city,AR
-94.3783984301181,35.0233582576016,Hartford,city,AR
-93.6186739196115,35.4345529112331,Hartman,city,AR
-92.6368060760024,34.5055507433588,Haskell,city,AR
-94.3788727538304,34.4872093983579,Hatfield,town,AR
-93.5281105515612,35.1103221461413,Havana,city,AR
-90.7924831261287,34.8899054050716,Haynes,town,AR
-91.573869721154,34.7893909064917,Hazen,city,AR
